anger,disgust,fear,joy,sadness,surprise,time,system,video,video_emotion,video_gender
0.106648,0.0537797,0.00524764,0.0919138,0.230134,0.0212652,214,crowdemotion_CNN,curiosity_F,curiosity,F
0.105083,0.0570215,0.00533819,0.0761466,0.238078,0.0280826,215,crowdemotion_CNN,curiosity_F,curiosity,F
0.102995,0.0521016,0.00554398,0.0831,0.205031,0.0206482,216,crowdemotion_CNN,curiosity_F,curiosity,F
0.139563,0.059749,0.00320921,0.075212,0.151857,0.0205209,217,crowdemotion_CNN,curiosity_F,curiosity,F
0.137141,0.0469207,0.00295592,0.0797936,0.132853,0.0176963,218,crowdemotion_CNN,curiosity_F,curiosity,F
0.121501,0.0507556,0.00393932,0.0695484,0.194824,0.0218369,219,crowdemotion_CNN,curiosity_F,curiosity,F
0.124049,0.0655894,0.00361887,0.109634,0.134837,0.020814,220,crowdemotion_CNN,curiosity_F,curiosity,F
0.142218,0.0624879,0.0038543,0.0966232,0.126342,0.0180076,221,crowdemotion_CNN,curiosity_F,curiosity,F
0.118556,0.0538087,0.0028416,0.0565458,0.166117,0.0204182,222,crowdemotion_CNN,curiosity_F,curiosity,F
0.108338,0.0519058,0.00467991,0.0743167,0.193891,0.0196258,223,crowdemotion_CNN,curiosity_F,curiosity,F
0.132225,0.0627396,0.00299675,0.079824,0.143081,0.0172372,224,crowdemotion_CNN,curiosity_F,curiosity,F
0.108336,0.051274,0.00350759,0.0816912,0.151261,0.0198495,225,crowdemotion_CNN,curiosity_F,curiosity,F
0.149263,0.0661562,0.00329445,0.06895,0.162535,0.0218106,226,crowdemotion_CNN,curiosity_F,curiosity,F
0.123388,0.0686368,0.0038295,0.0810017,0.160131,0.0210144,227,crowdemotion_CNN,curiosity_F,curiosity,F
0.124701,0.0538316,0.00349912,0.0523093,0.166688,0.0190562,228,crowdemotion_CNN,curiosity_F,curiosity,F
0.174856,0.0503551,0.00169731,0.0343509,0.146653,0.0164015,229,crowdemotion_CNN,curiosity_F,curiosity,F
0.128851,0.0422861,0.00252132,0.0504643,0.156322,0.0191807,230,crowdemotion_CNN,curiosity_F,curiosity,F
0.153986,0.0607875,0.00345155,0.0617058,0.150187,0.022542,231,crowdemotion_CNN,curiosity_F,curiosity,F
0.136784,0.0504919,0.00288974,0.0378699,0.171956,0.0213295,232,crowdemotion_CNN,curiosity_F,curiosity,F
0.135298,0.0477894,0.00330134,0.0484668,0.185978,0.0270545,233,crowdemotion_CNN,curiosity_F,curiosity,F
0.127088,0.048417,0.00244483,0.0619804,0.219523,0.0266835,234,crowdemotion_CNN,curiosity_F,curiosity,F
0.110803,0.0510488,0.00262481,0.0581545,0.181293,0.0269726,235,crowdemotion_CNN,curiosity_F,curiosity,F
0.12422,0.0493412,0.00294554,0.0566799,0.197712,0.0315631,236,crowdemotion_CNN,curiosity_F,curiosity,F
0.132126,0.0489224,0.00282207,0.0564898,0.178132,0.0202864,237,crowdemotion_CNN,curiosity_F,curiosity,F
0.127524,0.0523337,0.00388188,0.0661337,0.158016,0.0194124,238,crowdemotion_CNN,curiosity_F,curiosity,F
0.143737,0.0711427,0.00378549,0.0802463,0.13517,0.021528,239,crowdemotion_CNN,curiosity_F,curiosity,F
0.1718,0.0601594,0.00296289,0.063384,0.178937,0.0294983,240,crowdemotion_CNN,curiosity_F,curiosity,F
0.122396,0.0481025,0.00231524,0.060761,0.135587,0.0188318,241,crowdemotion_CNN,curiosity_F,curiosity,F
0.137076,0.0472045,0.00269664,0.0549521,0.174939,0.0154335,242,crowdemotion_CNN,curiosity_F,curiosity,F
0.11635,0.0643955,0.00276278,0.0658247,0.175283,0.0207084,243,crowdemotion_CNN,curiosity_F,curiosity,F
0.0999501,0.0546827,0.00295096,0.0513141,0.17499,0.023852,244,crowdemotion_CNN,curiosity_F,curiosity,F
0.153328,0.0761926,0.00344305,0.0951888,0.14511,0.0287083,245,crowdemotion_CNN,curiosity_F,curiosity,F
0.134795,0.0532485,0.00221308,0.0533622,0.218493,0.0213474,246,crowdemotion_CNN,curiosity_F,curiosity,F
0.143935,0.0561955,0.00253123,0.0685957,0.147932,0.0236062,247,crowdemotion_CNN,curiosity_F,curiosity,F
0.165456,0.0722647,0.00292611,0.0858247,0.181655,0.0249484,248,crowdemotion_CNN,curiosity_F,curiosity,F
0,0,0,0,0,0,1,crowdemotion_CNN,curiosity_M,curiosity,M
0,0,0,0,0,0,2,crowdemotion_CNN,curiosity_M,curiosity,M
0.00284245,0.000885232,0.00175301,0.00176206,0.639291,0.00377254,3,crowdemotion_CNN,curiosity_M,curiosity,M
0.000968344,0.000238694,0.0104509,0.00692725,0.824033,0.000657362,4,crowdemotion_CNN,curiosity_M,curiosity,M
0.00304076,0.000720209,0.0134116,0.00930708,0.653252,0.005001,5,crowdemotion_CNN,curiosity_M,curiosity,M
0.00229215,0.00144712,0.00981696,0.0133274,0.535503,0.0151972,6,crowdemotion_CNN,curiosity_M,curiosity,M
0.00321954,0.000886626,0.011687,0.021883,0.541077,0.00907036,7,crowdemotion_CNN,curiosity_M,curiosity,M
0.00461798,0.00119783,0.0111819,0.0258225,0.491751,0.00811939,8,crowdemotion_CNN,curiosity_M,curiosity,M
0.00261855,0.000989298,0.0125798,0.0284557,0.45,0.00856265,9,crowdemotion_CNN,curiosity_M,curiosity,M
0.00328721,0.00158825,0.00680553,0.0221708,0.369502,0.0109336,10,crowdemotion_CNN,curiosity_M,curiosity,M
0.00402046,0.00152435,0.004711,0.00944651,0.450538,0.00497213,11,crowdemotion_CNN,curiosity_M,curiosity,M
0.00534409,0.0019362,0.00404213,0.00748881,0.356037,0.00483539,12,crowdemotion_CNN,curiosity_M,curiosity,M
0.00739006,0.00248981,0.00455927,0.00876559,0.27626,0.00832225,13,crowdemotion_CNN,curiosity_M,curiosity,M
0.00634937,0.00167131,0.00491746,0.0096241,0.342047,0.00835204,14,crowdemotion_CNN,curiosity_M,curiosity,M
0.00524982,0.00177186,0.00352402,0.00395293,0.348084,0.00359156,15,crowdemotion_CNN,curiosity_M,curiosity,M
0.0102971,0.0044467,0.002228,0.0035362,0.401993,0.0073348,16,crowdemotion_CNN,curiosity_M,curiosity,M
0.013552,0.0032548,0.00265288,0.00373691,0.508424,0.00760795,17,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122933,0.00421283,0.00322725,0.00503553,0.454553,0.0125707,18,crowdemotion_CNN,curiosity_M,curiosity,M
0.0119101,0.00273919,0.00147338,0.00253974,0.32295,0.0334551,19,crowdemotion_CNN,curiosity_M,curiosity,M
0.0147228,0.00407515,0.00203401,0.00450646,0.391372,0.0234366,20,crowdemotion_CNN,curiosity_M,curiosity,M
0.0167398,0.00391819,0.00443941,0.00803674,0.496312,0.0157076,21,crowdemotion_CNN,curiosity_M,curiosity,M
0.0145568,0.00784593,0.00307199,0.00872334,0.38697,0.0199352,22,crowdemotion_CNN,curiosity_M,curiosity,M
0.0214911,0.00716193,0.00231001,0.00644748,0.382813,0.0137745,23,crowdemotion_CNN,curiosity_M,curiosity,M
0.0173142,0.00487346,0.00254301,0.00476643,0.495692,0.0137021,24,crowdemotion_CNN,curiosity_M,curiosity,M
0.00959866,0.00436518,0.00247195,0.00622828,0.348257,0.00830243,25,crowdemotion_CNN,curiosity_M,curiosity,M
0.0135186,0.00301282,0.00201651,0.00181208,0.393626,0.00735453,26,crowdemotion_CNN,curiosity_M,curiosity,M
0.019726,0.00576855,0.00233507,0.00679323,0.325526,0.00729749,27,crowdemotion_CNN,curiosity_M,curiosity,M
0.00894056,0.00262778,0.00339489,0.0101929,0.498605,0.00599383,28,crowdemotion_CNN,curiosity_M,curiosity,M
0.0141364,0.00452527,0.00222387,0.00482376,0.265502,0.0117377,29,crowdemotion_CNN,curiosity_M,curiosity,M
0.0116175,0.00113024,0.00185664,0.000858037,0.711617,0.00155246,30,crowdemotion_CNN,curiosity_M,curiosity,M
0.011122,0.00195027,0.0035843,0.00366996,0.463719,0.00625774,31,crowdemotion_CNN,curiosity_M,curiosity,M
0.00998995,0.00279574,0.00411991,0.00800656,0.439626,0.0072281,32,crowdemotion_CNN,curiosity_M,curiosity,M
0.0117135,0.0042801,0.00476698,0.00855448,0.304344,0.00980932,33,crowdemotion_CNN,curiosity_M,curiosity,M
0.00822549,0.00149613,0.0012049,0.00179425,0.19232,0.0070526,34,crowdemotion_CNN,curiosity_M,curiosity,M
0.00813112,0.00178308,0.00342375,0.00515994,0.537461,0.00610403,35,crowdemotion_CNN,curiosity_M,curiosity,M
0.00794498,0.00212487,0.00434219,0.00586526,0.411239,0.00585834,36,crowdemotion_CNN,curiosity_M,curiosity,M
0.0165174,0.00327342,0.00348932,0.00893643,0.299577,0.00824018,37,crowdemotion_CNN,curiosity_M,curiosity,M
0.0108476,0.00334492,0.00293167,0.00829783,0.296152,0.0119251,38,crowdemotion_CNN,curiosity_M,curiosity,M
0.0108373,0.00220652,0.0048674,0.0142979,0.364626,0.0124519,39,crowdemotion_CNN,curiosity_M,curiosity,M
0.00529053,0.0013436,0.00335232,0.00478544,0.243813,0.00854288,40,crowdemotion_CNN,curiosity_M,curiosity,M
0.0101318,0.00322111,0.00285154,0.0122223,0.187184,0.0150749,41,crowdemotion_CNN,curiosity_M,curiosity,M
0.00814767,0.00193881,0.00244721,0.00410399,0.253108,0.00921073,42,crowdemotion_CNN,curiosity_M,curiosity,M
0.00566356,0.00128249,0.00280512,0.00431986,0.372662,0.00787497,43,crowdemotion_CNN,curiosity_M,curiosity,M
0.00806295,0.00227657,0.00340743,0.00451141,0.314234,0.00775212,44,crowdemotion_CNN,curiosity_M,curiosity,M
0.00994289,0.00333086,0.00348716,0.00991603,0.358538,0.00715377,45,crowdemotion_CNN,curiosity_M,curiosity,M
0.00915297,0.00240591,0.00396883,0.00878461,0.28085,0.0090438,46,crowdemotion_CNN,curiosity_M,curiosity,M
0.0113096,0.00435401,0.00346775,0.0110747,0.212597,0.00904208,47,crowdemotion_CNN,curiosity_M,curiosity,M
0.00573371,0.00157951,0.00371477,0.00905218,0.23981,0.0071809,48,crowdemotion_CNN,curiosity_M,curiosity,M
0.00678424,0.00236815,0.00499445,0.00907862,0.281642,0.00761667,49,crowdemotion_CNN,curiosity_M,curiosity,M
0.00942573,0.00321945,0.00609278,0.0206579,0.258481,0.0082012,50,crowdemotion_CNN,curiosity_M,curiosity,M
0.00896465,0.00301429,0.00331264,0.0128452,0.220977,0.0110517,51,crowdemotion_CNN,curiosity_M,curiosity,M
0.00795126,0.00276277,0.00382316,0.00964987,0.239851,0.00585831,52,crowdemotion_CNN,curiosity_M,curiosity,M
0.00650457,0.00120024,0.00506792,0.00418294,0.36664,0.00482624,53,crowdemotion_CNN,curiosity_M,curiosity,M
0.00781442,0.00302352,0.0034322,0.0107831,0.274138,0.00609498,54,crowdemotion_CNN,curiosity_M,curiosity,M
0.0123822,0.00354142,0.00542844,0.014353,0.315155,0.00583152,55,crowdemotion_CNN,curiosity_M,curiosity,M
0.00393668,0.000750903,0.00425666,0.00511072,0.298878,0.00369184,56,crowdemotion_CNN,curiosity_M,curiosity,M
0.00767304,0.00218625,0.00524038,0.0191506,0.289717,0.0111669,57,crowdemotion_CNN,curiosity_M,curiosity,M
0.00466018,0.000786863,0.00423318,0.00205347,0.307625,0.00208641,58,crowdemotion_CNN,curiosity_M,curiosity,M
0.00864825,0.00126735,0.00439431,0.00439894,0.52058,0.0028023,59,crowdemotion_CNN,curiosity_M,curiosity,M
0.00646327,0.00142198,0.00800827,0.00982178,0.452182,0.00450733,60,crowdemotion_CNN,curiosity_M,curiosity,M
0.00813627,0.002732,0.00460509,0.00983833,0.382885,0.00831398,61,crowdemotion_CNN,curiosity_M,curiosity,M
0.00751025,0.00239041,0.00380481,0.00938122,0.401246,0.00779184,62,crowdemotion_CNN,curiosity_M,curiosity,M
0.0102967,0.0026169,0.00354728,0.0106713,0.263331,0.00712336,63,crowdemotion_CNN,curiosity_M,curiosity,M
0.0109171,0.00300956,0.0043827,0.0133289,0.260258,0.00840966,64,crowdemotion_CNN,curiosity_M,curiosity,M
0.00538936,0.00199136,0.00789985,0.0220622,0.424589,0.0141674,65,crowdemotion_CNN,curiosity_M,curiosity,M
0.00713134,0.00238069,0.00389217,0.0112457,0.204619,0.0062461,66,crowdemotion_CNN,curiosity_M,curiosity,M
0.00993666,0.00170353,0.0032193,0.00661846,0.267263,0.00379175,67,crowdemotion_CNN,curiosity_M,curiosity,M
0.0084819,0.00279519,0.0044575,0.0138467,0.367049,0.00502944,68,crowdemotion_CNN,curiosity_M,curiosity,M
0.00909229,0.00284675,0.00429255,0.0109886,0.34504,0.00473277,69,crowdemotion_CNN,curiosity_M,curiosity,M
0.0112021,0.00334199,0.00395033,0.00903629,0.271839,0.00690384,70,crowdemotion_CNN,curiosity_M,curiosity,M
0.00564573,0.00100998,0.00306102,0.00264835,0.35626,0.00224451,71,crowdemotion_CNN,curiosity_M,curiosity,M
0.00974352,0.00240486,0.0034499,0.00733477,0.432221,0.00440525,72,crowdemotion_CNN,curiosity_M,curiosity,M
0.0149614,0.00335901,0.00464231,0.0124568,0.341844,0.00544028,73,crowdemotion_CNN,curiosity_M,curiosity,M
0.00766968,0.000751582,0.00408153,0.00220107,0.723531,0.000951114,74,crowdemotion_CNN,curiosity_M,curiosity,M
0.010305,0.00212808,0.00524552,0.00631035,0.40592,0.00383561,75,crowdemotion_CNN,curiosity_M,curiosity,M
0.00922763,0.00359698,0.00315249,0.0105667,0.239369,0.00666692,76,crowdemotion_CNN,curiosity_M,curiosity,M
0.0133996,0.00434033,0.00263705,0.00643008,0.255179,0.00714989,77,crowdemotion_CNN,curiosity_M,curiosity,M
0.0129446,0.00217558,0.00178676,0.00359907,0.21704,0.00832329,78,crowdemotion_CNN,curiosity_M,curiosity,M
0.00897916,0.00185621,0.00253285,0.00261206,0.376134,0.00394922,79,crowdemotion_CNN,curiosity_M,curiosity,M
0.00962154,0.00370766,0.00214259,0.00455439,0.311708,0.00555965,80,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122945,0.00371705,0.00262301,0.00533296,0.316929,0.00774965,81,crowdemotion_CNN,curiosity_M,curiosity,M
0.012837,0.00339207,0.00206187,0.00677423,0.223853,0.0105248,82,crowdemotion_CNN,curiosity_M,curiosity,M
0.012739,0.0041336,0.00352982,0.00875722,0.210312,0.0112343,83,crowdemotion_CNN,curiosity_M,curiosity,M
0.0147027,0.00618528,0.00536633,0.00773669,0.27155,0.00957822,84,crowdemotion_CNN,curiosity_M,curiosity,M
0.0103088,0.00446779,0.00366242,0.0090615,0.290628,0.01022,85,crowdemotion_CNN,curiosity_M,curiosity,M
0.00928139,0.00391423,0.00387856,0.00903368,0.282995,0.0118288,86,crowdemotion_CNN,curiosity_M,curiosity,M
0.00530226,0.00273801,0.00147797,0.00592484,0.170645,0.0117896,87,crowdemotion_CNN,curiosity_M,curiosity,M
0.0055117,0.00272461,0.00227302,0.00782259,0.283191,0.00730813,88,crowdemotion_CNN,curiosity_M,curiosity,M
0.00602671,0.0026987,0.00304399,0.0125548,0.192628,0.00746799,89,crowdemotion_CNN,curiosity_M,curiosity,M
0.00450622,0.00273446,0.00411215,0.0147448,0.218647,0.0100649,90,crowdemotion_CNN,curiosity_M,curiosity,M
0.00597997,0.0018467,0.00227276,0.00601371,0.455373,0.00570213,91,crowdemotion_CNN,curiosity_M,curiosity,M
0.00651647,0.00228144,0.00276653,0.00775764,0.244618,0.00369964,92,crowdemotion_CNN,curiosity_M,curiosity,M
0.00763884,0.00240812,0.00390646,0.00632174,0.410811,0.00693633,93,crowdemotion_CNN,curiosity_M,curiosity,M
0.00801994,0.00176286,0.00274449,0.00459964,0.348865,0.00292577,94,crowdemotion_CNN,curiosity_M,curiosity,M
0.0106231,0.00304222,0.0027285,0.00710316,0.29078,0.00516426,95,crowdemotion_CNN,curiosity_M,curiosity,M
0.0117399,0.00303103,0.00332662,0.00818643,0.290288,0.00773299,96,crowdemotion_CNN,curiosity_M,curiosity,M
0.011596,0.00287528,0.00311823,0.00432366,0.303359,0.00554511,97,crowdemotion_CNN,curiosity_M,curiosity,M
0.00949296,0.00235649,0.00524233,0.0140224,0.383705,0.00568834,98,crowdemotion_CNN,curiosity_M,curiosity,M
0.0109824,0.00256975,0.00307072,0.0104279,0.26059,0.00584417,99,crowdemotion_CNN,curiosity_M,curiosity,M
0.0100664,0.00285778,0.00333417,0.0066387,0.40942,0.00798023,100,crowdemotion_CNN,curiosity_M,curiosity,M
0.0035541,0.00117853,0.00254128,0.00713724,0.2778,0.00656262,101,crowdemotion_CNN,curiosity_M,curiosity,M
0.00586106,0.00248481,0.00318611,0.00772977,0.206096,0.00567397,102,crowdemotion_CNN,curiosity_M,curiosity,M
0.010907,0.00362894,0.00352395,0.0169542,0.231135,0.00552604,103,crowdemotion_CNN,curiosity_M,curiosity,M
0.00538102,0.0010631,0.00120107,0.00516126,0.180897,0.00329201,104,crowdemotion_CNN,curiosity_M,curiosity,M
0.00799524,0.00253369,0.00161017,0.00688777,0.256656,0.00645524,105,crowdemotion_CNN,curiosity_M,curiosity,M
0.013497,0.00333294,0.00263058,0.00838963,0.29279,0.0072708,106,crowdemotion_CNN,curiosity_M,curiosity,M
0.012959,0.00411296,0.0017156,0.0114014,0.182596,0.00549962,107,crowdemotion_CNN,curiosity_M,curiosity,M
0.0151557,0.00521572,0.00289601,0.0117453,0.2936,0.00863148,108,crowdemotion_CNN,curiosity_M,curiosity,M
0.0128846,0.00443949,0.00159066,0.0082961,0.20025,0.0111838,109,crowdemotion_CNN,curiosity_M,curiosity,M
0.0143039,0.00341602,0.00217941,0.00827124,0.186376,0.0073355,110,crowdemotion_CNN,curiosity_M,curiosity,M
0.0209283,0.00640461,0.00384503,0.00980516,0.333049,0.00683432,111,crowdemotion_CNN,curiosity_M,curiosity,M
0.0138681,0.00373381,0.000861097,0.00168963,0.198515,0.0117152,112,crowdemotion_CNN,curiosity_M,curiosity,M
0.0240791,0.00560694,0.00162031,0.00357212,0.211196,0.0218723,113,crowdemotion_CNN,curiosity_M,curiosity,M
0.0556097,0.0123279,0.00165766,0.0051746,0.174174,0.0289272,114,crowdemotion_CNN,curiosity_M,curiosity,M
0.0428176,0.0119883,0.00154016,0.00329402,0.270069,0.0134967,115,crowdemotion_CNN,curiosity_M,curiosity,M
0.0598645,0.018303,0.00304508,0.00631383,0.408853,0.00692109,116,crowdemotion_CNN,curiosity_M,curiosity,M
0.0522395,0.0112277,0.00271431,0.004452,0.349568,0.00669006,117,crowdemotion_CNN,curiosity_M,curiosity,M
0.0479622,0.0111369,0.00233875,0.00434142,0.254252,0.00876451,118,crowdemotion_CNN,curiosity_M,curiosity,M
0.0653212,0.0183631,0.00186378,0.00614453,0.223737,0.00908057,119,crowdemotion_CNN,curiosity_M,curiosity,M
0.06045,0.0168651,0.00228377,0.00615973,0.199679,0.00971135,120,crowdemotion_CNN,curiosity_M,curiosity,M
0.0392623,0.00397092,0.00141529,0.00280361,0.42528,0.00827548,121,crowdemotion_CNN,curiosity_M,curiosity,M
0.0200679,0.0030258,0.00144189,0.00241176,0.310979,0.00359213,122,crowdemotion_CNN,curiosity_M,curiosity,M
0.0202036,0.00729601,0.00162583,0.00578874,0.223069,0.00616499,123,crowdemotion_CNN,curiosity_M,curiosity,M
0.0227986,0.00512243,0.00153351,0.00362748,0.294957,0.00577142,124,crowdemotion_CNN,curiosity_M,curiosity,M
0.0271671,0.0100824,0.00248845,0.00834612,0.323942,0.00863742,125,crowdemotion_CNN,curiosity_M,curiosity,M
0.0234369,0.00652292,0.00222755,0.0102709,0.244451,0.0087682,126,crowdemotion_CNN,curiosity_M,curiosity,M
0.0140139,0.00537106,0.00144969,0.00517285,0.196998,0.00575894,127,crowdemotion_CNN,curiosity_M,curiosity,M
0.0211659,0.0066671,0.00172405,0.00551008,0.248321,0.00765528,128,crowdemotion_CNN,curiosity_M,curiosity,M
0.0222377,0.00582405,0.00185456,0.00519031,0.32356,0.0074653,129,crowdemotion_CNN,curiosity_M,curiosity,M
0.0226562,0.00612559,0.0017329,0.00473754,0.238508,0.00608992,130,crowdemotion_CNN,curiosity_M,curiosity,M
0.0278552,0.00696862,0.00237854,0.00515292,0.246704,0.00760102,131,crowdemotion_CNN,curiosity_M,curiosity,M
0.0393497,0.0102647,0.00245081,0.0104688,0.220679,0.0126132,132,crowdemotion_CNN,curiosity_M,curiosity,M
0.032719,0.0107315,0.0030272,0.0147075,0.177991,0.00716122,133,crowdemotion_CNN,curiosity_M,curiosity,M
0.0228722,0.00871622,0.00359434,0.00738333,0.226984,0.00717575,134,crowdemotion_CNN,curiosity_M,curiosity,M
0.0145202,0.00339486,0.00220875,0.00466385,0.30263,0.00374738,135,crowdemotion_CNN,curiosity_M,curiosity,M
0.0160189,0.00387439,0.00261528,0.00437708,0.293482,0.00410186,136,crowdemotion_CNN,curiosity_M,curiosity,M
0.022512,0.00781981,0.00430941,0.018911,0.230577,0.00917486,137,crowdemotion_CNN,curiosity_M,curiosity,M
0.0141442,0.00530474,0.00311624,0.00475703,0.253924,0.00774525,138,crowdemotion_CNN,curiosity_M,curiosity,M
0.0225733,0.00740147,0.00383109,0.00857242,0.196972,0.00999899,139,crowdemotion_CNN,curiosity_M,curiosity,M
0.0117547,0.00383301,0.00246168,0.00251682,0.269228,0.00488002,140,crowdemotion_CNN,curiosity_M,curiosity,M
0.0235007,0.00817007,0.00226229,0.0061153,0.209438,0.00912876,141,crowdemotion_CNN,curiosity_M,curiosity,M
0.0171478,0.00519183,0.00242429,0.00499467,0.288296,0.0068428,142,crowdemotion_CNN,curiosity_M,curiosity,M
0.0266834,0.00764005,0.00224637,0.00693941,0.206118,0.0079358,143,crowdemotion_CNN,curiosity_M,curiosity,M
0.0200382,0.00552006,0.00180422,0.00541237,0.202415,0.00894799,144,crowdemotion_CNN,curiosity_M,curiosity,M
0.0197315,0.00672705,0.00195556,0.0046129,0.198239,0.00847001,145,crowdemotion_CNN,curiosity_M,curiosity,M
0.023589,0.00630084,0.00233584,0.00530782,0.23789,0.00920994,146,crowdemotion_CNN,curiosity_M,curiosity,M
0.023329,0.00630074,0.00264802,0.0117771,0.174121,0.0069693,147,crowdemotion_CNN,curiosity_M,curiosity,M
0.0246845,0.0117204,0.00386085,0.0105046,0.23189,0.015269,148,crowdemotion_CNN,curiosity_M,curiosity,M
0.0210288,0.00789616,0.00243145,0.00554823,0.228677,0.0110666,149,crowdemotion_CNN,curiosity_M,curiosity,M
0.0231784,0.00979286,0.0032004,0.0101299,0.214634,0.0168794,150,crowdemotion_CNN,curiosity_M,curiosity,M
0.0237146,0.00949642,0.00331664,0.00732265,0.234762,0.0142283,151,crowdemotion_CNN,curiosity_M,curiosity,M
0.0182829,0.00745738,0.00246408,0.00486276,0.292596,0.0102096,152,crowdemotion_CNN,curiosity_M,curiosity,M
0.0197618,0.00600409,0.0032435,0.00867082,0.236485,0.00927415,153,crowdemotion_CNN,curiosity_M,curiosity,M
0.0177636,0.00427886,0.00312672,0.00268651,0.284692,0.0047834,154,crowdemotion_CNN,curiosity_M,curiosity,M
0.0186976,0.0071458,0.00410096,0.00754557,0.237099,0.00964456,155,crowdemotion_CNN,curiosity_M,curiosity,M
0.0110177,0.00189976,0.00292026,0.00183534,0.643274,0.00229915,156,crowdemotion_CNN,curiosity_M,curiosity,M
0.0167016,0.00544512,0.0044391,0.00796313,0.387351,0.009242,157,crowdemotion_CNN,curiosity_M,curiosity,M
0.0219395,0.00874439,0.00334446,0.00857923,0.25791,0.0147873,158,crowdemotion_CNN,curiosity_M,curiosity,M
0.0211833,0.00741461,0.00254519,0.00721196,0.308331,0.0123251,159,crowdemotion_CNN,curiosity_M,curiosity,M
0.0255038,0.0119989,0.003655,0.0114202,0.250192,0.0294541,160,crowdemotion_CNN,curiosity_M,curiosity,M
0.0172462,0.00546092,0.00479817,0.00367786,0.399648,0.0109777,161,crowdemotion_CNN,curiosity_M,curiosity,M
0.0186258,0.00722649,0.00327811,0.00758503,0.250461,0.0126779,162,crowdemotion_CNN,curiosity_M,curiosity,M
0.0132013,0.00364154,0.00289071,0.003066,0.630008,0.00417379,163,crowdemotion_CNN,curiosity_M,curiosity,M
0.0153467,0.0071612,0.00359977,0.00429803,0.445389,0.00892683,164,crowdemotion_CNN,curiosity_M,curiosity,M
0.021379,0.00969817,0.00182598,0.00541707,0.199579,0.015129,165,crowdemotion_CNN,curiosity_M,curiosity,M
0.0232818,0.0113509,0.00289714,0.00966055,0.208382,0.0200037,166,crowdemotion_CNN,curiosity_M,curiosity,M
0.0189372,0.00879196,0.0029357,0.00750231,0.221574,0.025444,167,crowdemotion_CNN,curiosity_M,curiosity,M
0.0135619,0.0089635,0.00322547,0.010197,0.285213,0.0180505,168,crowdemotion_CNN,curiosity_M,curiosity,M
0.0165424,0.0051097,0.00293516,0.00640156,0.350867,0.013059,169,crowdemotion_CNN,curiosity_M,curiosity,M
0.0258485,0.0107165,0.00289078,0.0100028,0.232212,0.0228039,170,crowdemotion_CNN,curiosity_M,curiosity,M
0.00972031,0.0015214,0.00276708,0.00250847,0.716777,0.00162809,171,crowdemotion_CNN,curiosity_M,curiosity,M
0.0175149,0.00333654,0.00316162,0.00261955,0.413079,0.00581366,172,crowdemotion_CNN,curiosity_M,curiosity,M
0.0158827,0.00438342,0.00243945,0.00372528,0.328402,0.00467737,173,crowdemotion_CNN,curiosity_M,curiosity,M
0.0147806,0.00455996,0.00166435,0.0079972,0.180629,0.00887242,174,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122953,0.00587015,0.00189867,0.00886393,0.153005,0.00775583,175,crowdemotion_CNN,curiosity_M,curiosity,M
0.0113433,0.00300541,0.00280302,0.0046174,0.501236,0.00196111,176,crowdemotion_CNN,curiosity_M,curiosity,M
0.0124748,0.00280166,0.00320031,0.00453192,0.36175,0.00469071,177,crowdemotion_CNN,curiosity_M,curiosity,M
0.00565712,0.00160027,0.00234395,0.00177419,0.367557,0.00189461,178,crowdemotion_CNN,curiosity_M,curiosity,M
0.0122043,0.00589501,0.00219268,0.0055539,0.267521,0.0114119,179,crowdemotion_CNN,curiosity_M,curiosity,M
0.0111422,0.00456681,0.00188789,0.00632264,0.239258,0.00474619,180,crowdemotion_CNN,curiosity_M,curiosity,M
0.0176685,0.00575435,0.00312757,0.0099677,0.309515,0.00599856,181,crowdemotion_CNN,curiosity_M,curiosity,M
0.012246,0.0058877,0.00180733,0.00664636,0.221001,0.0112518,182,crowdemotion_CNN,curiosity_M,curiosity,M
0.00551538,0.00297641,0.00184152,0.00402857,0.391898,0.00324302,183,crowdemotion_CNN,curiosity_M,curiosity,M
0.00596476,0.000910954,0.00132983,0.000744153,0.70732,0.000810873,184,crowdemotion_CNN,curiosity_M,curiosity,M
0.00584016,0.000712027,0.00119889,0.000661202,0.595108,0.000711042,185,crowdemotion_CNN,curiosity_M,curiosity,M
0.00892331,0.00329531,0.00223482,0.0039987,0.33691,0.00250255,186,crowdemotion_CNN,curiosity_M,curiosity,M
0.00934869,0.00310662,0.00125837,0.00456341,0.129864,0.00430392,187,crowdemotion_CNN,curiosity_M,curiosity,M
0.0143524,0.00512979,0.00166739,0.00616069,0.180406,0.00632996,188,crowdemotion_CNN,curiosity_M,curiosity,M
0.013887,0.0041717,0.00180828,0.00367555,0.271011,0.00564429,189,crowdemotion_CNN,curiosity_M,curiosity,M
0.0146186,0.00521569,0.00204444,0.00470885,0.25999,0.00678563,190,crowdemotion_CNN,curiosity_M,curiosity,M
0.0119398,0.00423811,0.00177118,0.0126221,0.166978,0.00694382,191,crowdemotion_CNN,curiosity_M,curiosity,M
0.00868072,0.00386562,0.00182599,0.00931546,0.220527,0.00759486,192,crowdemotion_CNN,curiosity_M,curiosity,M
